"";"artist_id";"first_music";"similar_artists1";"similar_artists2";"similar_artists3";"music_tag1";"music_tag2";"music_tag3";"music_tag4";"music_tag5"
"2483";2826;"This Town";0;0;0;"mod revival";"indie rock";"russian";"mod";"indie"
"2484";17552;"Peep'n Game";0;0;0;"gangsta rap";"hip-hop";"rap";"west coast";"nutt-so"
"2485";5033;"Outrageous";0;0;0;"christian";"pop";"pop rock";"dance";"female vocalists"
"2486";15146;"Driving Home For Christmas";0;0;0;"british";"x factor";"female vocalists";"pop";"reality tv"
"2487";11611;"Lake Fantasy";0;0;10831;"black metal";"atmospheric black metal";"post-black metal";"depressive black metal";"post-rock"
"2488";10449;"I Am Nietzche";0;0;0;"screamo";"emo violence";"hardcore";"doom metal";"real screamo"
"2489";8779;"It's A Dream - DJ Manian Vs. Yanou Vocal Radio Cut";0;0;0;"trance";"dance";"hard trance";"electronic";"techno"
"2490";1869;"Ledeno momiche";0;0;0;"bulgarian";"rock";"alternative rock";"hard rock";"alternative"
"2491";15838;"Purple Sky";0;0;0;"punk rock";"old school punk";"punk";"russian";"female vocalists"
"2492";10071;"Sudo e Basta (feat. Fernandello)";0;0;0;"shamalaia";"progressive-tristezz-rock";"depressive black metal";NA;NA
"2493";8632;"Раз в год при уч. Vanich";8641;0;0;"rap";"hip-hop";"russian rap";NA;NA
"2494";9278;"Cabaret (Tribal, Electro House Set Setembro 2010)";0;0;0;"pop";"house";"dance";"dj";"electro house"
"2495";11818;"Retaliation Demo";0;0;0;"progressive metal";"to check out";NA;NA;NA
"2496";4775;"Concrete Angel - Radio Edit";0;0;0;"trance";"progressive trance";"melodic trance";"progressive house";"vocal trance"
"2497";17481;"唯一";0;9740;0;"chinese";"c-pop";"taiwan";"mandarin";"cpop"
"2498";10274;"Delisin";10260;0;0;"turkish";NA;NA;NA;NA
"2499";11584;"I Can Transform Ya";0;0;0;NA;NA;NA;NA;NA
"2500";18723;"On The Run";0;0;0;"drum and bass";"liquid funk";"soulful drum and bass";"dnb";"drum n bass"
"2501";18312;"Pray You Through";0;0;0;"christian rock";"rock";"alternative rock";"pop rock";NA
"2502";5513;"Double Dragons";0;11537;0;"psytrance";"goa";"psychedelic";"goa trance";"trance"
"2503";16870;"Mucha w mucholocie";6679;0;0;"musical";"broadway";"pop";"finnish";NA
"2504";4849;"Envelheço na cidade";708;0;725;"rock";"brazilian rock";"brazilian";"80s";"brasil"
"2505";2752;"Subjugation";0;0;0;"death metal";"old school death metal";"greek";"brutal death metal";NA
"2506";469;"Do I Have to Cry for You";455;0;457;"pop";"backstreet boys";"nick carter";"rock";"pop rock"
"2507";8629;"Песенка о переселении душ";0;0;0;"bard";"russian";"singer-songwriter";"acoustic";"russian bard"
"2508";9907;"Ignition - Remix";11067;0;0;"rnb";"soul";"hip-hop";"rap";"hip hop"
"2509";17510;"If She Only Knew";0;0;0;"deep house";"house";"chillout";"nu-jazz";"lounge"
"2510";5438;"Flores";0;0;0;"lazaro";"brasil";"gospel";"grande lazaro";"gospel brasil"
"2511";8743;"Keep on Loving You";4130;9419;2569;"classic rock";"rock";"80s";"soft rock";"hard rock"
"2512";13521;"Get Well Soon";6294;4201;9773;"rock";"alternative";"emo";"indie";"pop punk"
"2513";13438;"Volcano";0;6739;6744;"electronic";"electronica";"under 2000 listeners";NA;NA
"2514";15943;"Mon Amour";0;0;0;"romanian";"pop";"dance";"female vocalists";"romania"
"2515";1616;"Love It Here";0;0;0;"hip-hop";"detroit";"underground hip-hop";"rap";"hip hop"
"2516";15366;"El Paso";11471;0;0;"folk";"female vocalists";"singer-songwriter";"acoustic";"indie"
"2517";1837;"30 Century Man";0;15160;0;"singer-songwriter";"experimental";"avant-garde";"60s";"baroque pop"
"2518";9725;"Sola";0;0;0;"spanish";"folk";"female vocalists";"pop";"flamenco"
"2519";10750;"Ain't Got a Clue";4792;15164;0;"punk";"punk rock";"british punk";"77 style punk";"punk 77"
"2520";2631;"Poor Wand'ring One";0;0;0;"classical";"opera";"operetta";"british";"light opera"
"2521";14939;"Losing Skin";0;0;13062;"grunge";"punk";"post-hardcore";"rock";"punk rock"
"2522";11164;"Hard Rain In The City";0;2826;0;"mod revival";"punk";"garage punk";"rock";NA
"2523";4397;"Brain Damage";0;0;4401;"pixies palace";"i am canadian";"songs for gil";"first-rate and free";"my indie friends"
"2524";3934;"I'm Not in Love";0;717;18225;"classic rock";"rock";"70s";"british";"pop"
"2525";5684;"Hollywood's Not America - Matrix Version";0;0;0;"pop";"singer-songwriter";"alternative";"rock";"male vocalists"
"2526";12223;"I Always";18620;0;0;"post-punk";"indie";"new wave";"british";NA
"2527";2235;"Aftermath";0;0;0;"g-funk";"gangsta rap";"west coast rap";"rap";"hip-hop"
"2528";4864;"Slow Train - Naturally";0;0;0;"jazz";"female vocalists";"electro jazz divas";NA;NA
"2529";5897;"Oh Yeah";0;11502;0;"hard rock";"rock";"supergroup";"guitar virtuoso";"joe satriani"
"2530";17655;"Memory Lapse";0;0;12802;"japanese";"visual kei";"hard rock";"j-rock";"speed disk"
"2531";2391;"Hacer El Amor Con Otro";795;787;0;"pop";"mexico";"latin";"rock";"female vocalists"
"2532";2646;"Cevapsiz Sorular";2316;14252;0;"turkish";"rock";"alternative";"turkish rock";"nu metal"
"2533";999;"Hold Me Now";994;100;1006;"80s";"new wave";"pop";"synth pop";"synthpop"
"2534";4255;"Lips Like Morphine";3769;8884;4262;"alternative";"alternative rock";"rock";"indie";"emo"
"2535";3512;"Holy War, Pt. III - Remobilize";6655;6676;6666;"dark ambient";"industrial";"experimental";"ambient";"cold meat industry"
"2536";18622;"I Won't Cry";0;0;6139;NA;NA;NA;NA;NA
"2537";5335;"夢見る少女じゃいられない";0;0;9105;"j-rock";"j-pop";"japanese";"female vocalists";"rock"
"2538";7445;"Kiedyś Cię znajdę - Remastered";0;10988;4573;"polish";"electronic";"pop";"female vocalists";"dance"
"2539";12686;"Holy Spirit";14035;14042;5032;"christian";"female vocalists";"pop";"christian & gospel";"contemporary christian"
"2540";5819;"Ola De Violencia";0;0;0;"death metal";"old school death metal";"colombian death metal";"colombia";"colombian"
"2541";13370;"You Can Keep Me";0;0;1525;"thrash metal";"ambient";"metal";"instrumental";"progressive metalcore"
"2542";3361;"Your Friends";0;0;0;"electronic";"mashup";"thesixtyone";"dance";"all"
"2543";7127;"Illuminations";975;0;6541;"rock";"classic rock";"guitar";"latin";"blues"
"2544";11481;"いかすぜ！ポジティブ・シンキング";0;0;0;"japanese";"soundtrack";"j-rock";"rock";"anime"
"2545";17905;"Janitor";12724;4078;15122;"new wave";"post-punk";"80s";"post punk";"obscure 80s"
"2546";18210;"Forever Yours";0;0;0;"acoustic";"hawaiian reggae";"reggae";"hawaiian";"all"
"2547";7700;"Suzuki";16124;0;18587;"downtempo";"chillout";"electronic";"trip-hop";"lounge"
"2548";1665;"Me Gusta";0;0;0;"colombia";"all";"español";"manizales";"me gusta"
"2549";16312;"Hawk's boogie";0;0;0;"swing";"jazz";"big band";"30s";"trumpet"
"2550";10128;"Eastern Trees (The Extended Moav Mix)";0;0;0;"pop";"rock";"alt-country";"love";"chillout"
"2551";18072;"Clear Blue Skies";0;6337;6335;"hip-hop";"new york";"rap";"underground hip-hop";"hip hop"
"2552";16247;"Aonkrit Iom-spear";0;0;15384;"13";"experimental";"noise rock";"progressive metal";"instrumental"
"2553";6738;"Talk Southern to Me";177;0;0;"linedance 2022";"rock";"hard rock";"rockstar: supernova";"josh logan"
"2554";16763;"Ritual De Amor";0;0;4481;"venezuelan";"disney";"male vocalists";"yanni";"ender thomas"
"2555";1667;"Don't Think Twice";720;0;9960;"rockabilly";"country";"punk";"alt-country";"rock"
"2556";5394;"Rockabilly Rebel";0;0;0;"rockabilly";"rock and roll";"rock";"80s";"british"
"2557";11627;"Time As Methodology";0;2817;11624;"sludge";"post-metal";"post-hardcore";"metalcore";"hardcore"
"2558";2069;"Street Spirit";3425;0;0;"progressive metal";"symphonic metal";"gothic metal";"female fronted metal";"metal"
"2559";3039;"Schwung in die Kiste";10875;10872;0;"rap";"hip hop";"german";"deutschrap";"hip-hop"
"2560";3615;"Grey Street (Live 2003)";1643;16217;0;"acoustic";"singer-songwriter";"rock";"jam";"alternative"
"2561";11429;"Mr. Moonshine";0;0;0;"psychedelic rock";"noel redding";"psychedelic";"rock";"60s"
"2562";725;"Epitáfio";0;4849;4349;"rock";"brazilian";"80s";"rock brasileiro";"brazilian rock"
"2563";18078;"Song And Dance Man";0;18080;0;"canadian";"singer-songwriter";"indie";"alt-country";"folk"
"2564";3054;"Последний герой";0;3053;14046;"russian rock";"russian";"rock";"acoustic";"new wave"
"2565";10890;"A Solitary Reign";2817;0;0;"sludge";"post-metal";"post-hardcore";"doom metal";"artcore"
"2566";11989;"Hometown Hero";0;0;0;"powerviolence";"hardcore";"grindcore";"hardcore punk";"power violence"
"2567";2892;"Pledging My Time";2889;0;0;"blues";"country";"rock";"singer-songwriter";"alternative"
"2568";1867;"Dear X (You Don't Own Me)";12034;3092;12954;"christian rock";"hard rock";"rock";"christian";"nu metal"
"2569";2903;"Riiiot! (feat. Ras Kass)";2909;0;2915;"hip-hop";"rap";"hip hop";"underground hip-hop";"underground rap"
"2570";10623;"Born to Be Blue";0;0;0;"jazz";"jazz vocal";"vocal jazz";"female vocals";"jazz fusion"
"2571";7943;"Through the Trees";0;0;0;"indie rock";"indie";"soundtrack";"alternative rock";"alternative"
"2572";10038;"Bones";0;6251;0;"alternative rock";"rock";"post-hardcore";"alternative";"british"
"2573";9002;"HEART";2101;2086;10226;"electronic";"japanese";"j-pop";"female vocalists";"electropop"
"2574";8122;"Layla";728;0;0;"blues rock";"classic rock";"rock";"blues";"70s"
"2575";10119;"I Am The Cosmos - Single Version";9825;10113;18343;"power pop";"singer-songwriter";"rock";"pop";"melancholy"
"2576";15385;"Perception Stick";0;0;0;"punk";"psychedelic";"queercore";"seattle";"played on the bat and the bird"
"2577";12110;"3 Small Words";0;5948;0;"pop";"female vocalists";"soundtrack";"pop rock";"rock"
"2578";17066;"Hombrecide";0;0;0;"lms artist";"leeds";"huddersfield";"leeds artist";NA
"2579";18607;"Hurra, hurra, die Schule brennt";0;0;0;"ndw";"neue deutsche welle";"german";"punk rock";"80s"
"2580";1724;"len";16749;13655;0;"ambient";"electronic";"idm";"experimental";"malaysia"
"2581";11011;"Musa Do Verão";0;3176;0;"pop";"teen pop";"brazilian";"brazilian music";"brazilian teen pop"
"2582";5544;"Just Do It";3200;5934;0;"indie";"brazilian";"alternative";"electronic";"indie rock"
"2583";8860;"Handel: Rinaldo: Lascia ch'io pianga";0;8850;7855;"classical";"opera";"female vocalists";"lesley garret";"classique"
"2584";16346;"Если ты работаешь в офисе-тебе повезло)))";0;0;0;NA;NA;NA;NA;NA
"2585";11276;"Rádio";0;6793;4513;"emocore";"rock";"emo";"alternative";"hardcore"
"2586";5465;"Noir sur Noir";0;0;17007;"rock";"french";"canadian";"female vocalists";"francophone"
"2587";18611;"Pussy Cat";12072;0;0;"alternative";NA;NA;NA;NA
"2588";9995;"Я - вселенная";10037;0;0;"industrial";"industrial folk";"russian";"industrial metal";"folk metal"
"2589";467;"Insatiable";463;3866;0;"pop";"australian";"electronic";"dance";"male vocalists"
"2590";2205;"Blinding Lights.";2202;0;0;"post-hardcore";"electronic";"metalcore";"experimental";"screamo"
"2591";6891;"Zen";0;17929;16079;"hip-hop";"rap";"clipse";"hip hop";NA
"2592";10716;"Anticipation";0;0;0;"progressive metal";"melodic death metal";"metal";"progressive";"guitar virtuoso"
"2593";15159;"Goddess On A Hiway";2532;1958;3294;"dream pop";"indie rock";"indie";"alternative";"rock"
"2594";13723;"This is Me";8378;0;0;"disney";"soundtrack";"demi lovato";"pop";"camp rock"
"2595";2912;"Jay Z Is A Rockstar";0;0;0;"stand-up comedy";"best stand-up comedy";"funny";"spoken word";"comedy"
"2596";8663;"What a Beautiful Day";0;13884;13880;"folk rock";"folk";"rock";"alternative";"indie"
"2597";11143;"Unfinished Words";0;0;0;"chillout";"jazz";"lounge";"bulgarian";"nu jazz"
"2598";1436;"Despacito";0;1440;0;"latin";"pop";"latin pop";"spanish";"romantica"
"2599";11292;"A Brief Tutorial On Dubstep Production - Kayzo Remix";0;11033;16525;"dubstep";"electronic";"drum and bass";"filthstep";NA
"2600";15459;"Give It Up";17528;17512;0;"disco";"funk";"70s";"dance";"pop"
"2601";8590;"Talking Dead";0;0;0;"singer-songwriter";"full track";"acoustic";"indie";"britpop"
"2602";3286;"Her Eyes Were Huge Things";7878;11898;3290;"dream pop";"experimental";"indie";"4ad";"ethereal"
"2603";8778;"Subwoofer Lullaby";0;0;0;"ambient";"electronic";"impressionism";"synthwave";"ambient house"
"2604";16656;"Secret Country";0;0;0;"mellow";"lo-fi";"australicana";"love";"kane"
"2605";13397;"Song for Jesse";8291;18374;0;"soundtrack";"instrumental";"singer-songwriter";"composers";"rock"
"2606";3204;"Tédio";708;0;1662;"rock";"rock brasileiro";"brazilian rock";"80s";"brazilian"
"2607";6154;"fib01a";0;3504;6170;"ambient";"electronic";"drone";"experimental";"minimal"
"2608";3797;"It's Getting Boring By The Sea";420;12918;0;"indie rock";"garage rock";"indie";"british";"female vocalists"
"2609";12634;"Rockin' Pneumonia And The Boogie Woogie Flu";0;0;0;"blues";"austrian";"boogie";"boogie woogie";"blues rock"
"2610";11503;"6 Pieces, Op.19: No. 4, Nocturne (Arr. for Cello and Orchestra)";0;0;0;"classical";"cello";"bach cello suites";"alexander rudin";NA
"2611";714;"Tempo Perdido";0;1760;708;"rock";"brazilian rock";"80s";"brazilian";"brasil"
"2612";15881;"blink";0;0;0;"singer-songwriter";"acoustic";"alternative";"electronic";"northwest"
"2613";14328;NA;0;0;0;"soul";"motown";"60s";"oldies";"7soul"
"2614";368;"사랑스러워";0;0;0;"korean";"k-pop";"ballad";"male vocalists";"pop"
"2615";10594;"Dreamland";0;0;0;"coldwave";"post-punk";"deathrock";"french";"cold wave"
"2616";6343;"Forest Whitiker";1614;0;1626;"hip-hop";"underground hip-hop";"rap";"rhymesayers";"hip hop"
"2617";13956;"It Never Entered My Mind";610;11655;3004;"jazz";"bebop";"trumpet";"fusion";"instrumental"
"2618";18387;"Жили-были";0;0;0;"russian rock";"russian";"female vocalists";"rock";"pop-rock"
"2619";8342;"Satan is a friend of mine";0;8329;8332;NA;NA;NA;NA;NA
"2620";16069;"Against The Floor";16070;0;0;NA;NA;NA;NA;NA
"2621";5700;"The Night I Saw You - Vocal Version";0;9354;0;"psychill";"ambient";"chillout";"electronic";"psybient"
"2622";6646;"Not Maria Tonight";0;0;0;"diva";"monange";"twitter";"alo brother";"macia"
"2623";17050;"Microdosing";17049;0;0;"dub";"reggae";"drjazzmrfunkmusic";"electronic";"world fusion"
"2624";5319;"Eschatologies";0;0;0;"deathcore";"progressive deathcore";"technical deathcore";"death metal";"technical death metal"
"2625";6430;"Defying Gravity";5275;0;5272;"glee";"kurt";"musical";"glee cast";"cover songs"
"2626";6313;"Don't Cha";0;0;0;"pop";"rnb";"dance";"female vocalists";"the pussycat dolls"
"2627";8188;"U.N.I.T.Y.";8177;0;2922;"hip-hop";"soul";"jazz";"rap";"female vocalists"
"2628";15055;"Oh The Brightside, She Could Chole";1171;4101;17953;"post-hardcore";"experimental";"hardcore";"screamo";"metalcore"
"2629";15603;"Drown";18444;0;18448;"gothic rock";"darkwave";"ethereal";"shoegaze";"gothic"
"2630";4196;"Ocean Eyes";0;0;0;"rock";"punk rock";"punk";"folk punk";"alternative rock"
"2631";5756;"I Only See You";0;0;0;"singer-songwriter";"acoustic";"united states";"all";NA
"2632";11126;"Randale";772;0;11209;"idm";"glitch";"experimental";"electronic";"breakcore"
"2633";9271;"Ständchen, S. 560 (Trans. from Schwanengesang No. 4, D. 957)";16334;7119;16333;"classical";"romantic";"piano";"composers";"instrumental"
"2634";8150;"Talk About the Weather";5918;0;15517;"post-punk";"gothic rock";"80s";"gothic";"goth"
"2635";15330;"En Esta Boca";12038;0;15337;"puerto rico";"latin pop";"spanish";"female vocalists";"latin"
"2636";11547;"Stay Away";1105;0;6293;"indie";"indie rock";"alternative";"rock";"one tree hill"
"2637";4150;"Don't Believe a Word";0;0;0;"gothic metal";"doom metal";"female fronted metal";"metal";"female vocalists"
"2638";10168;"Fate Answers Openly";0;0;0;"experimental";"avant-garde";"industrial";"noise";"industrial jazz"
"2639";9381;"Dos Outro Finchty";0;0;0;NA;NA;NA;NA;NA
"2640";12142;"Goldenrod";0;0;0;"comedy";"stand-up";"stand-up comedy";"funny";"humor"
"2641";1420;"Seed Of Memory";0;0;0;"classic rock";"singer-songwriter";"folk rock";"rock";"60s"
"2642";16703;"Drink Up Kid, We've Got A Revolution To Start";16704;0;0;"post-hardcore";"screamo";"alternative";"rock";"post hardcore"
"2643";16333;"Lieder ohne Worte (Songs without Words), Book 1, Op. 19b: Lied ohne Worte (Song without Words) No. 6 in G minor, Op. 19, No. 6, ""Venezianisches Gondellied"" (Venetian Gondola Song)";16334;7119;9271;"classical";"romantic";"german";"composers";"piano"
"2644";4297;"Мало огня";0;2147;3857;"russian";"alternative";"female vocalists";"russian rock";"5 stars"
"2645";1074;"You Think You Know Her";1067;1028;0;"synthpop";"electronic";"synth pop";"american";"pop"
"2646";7630;"Meaning Of Birth";0;18451;0;"instrumental";"soundtrack";"japanese";"video game music";"tales series"
"2647";8821;"Christo Redemptor";2894;11921;0;"blues";"harmonica blues";"harmonica";"chicago blues";"blues rock"
"2648";738;"10:35";0;0;0;"trance";"electronic";"dance";"techno";"electronica"
"2649";12618;"Byegone";445;0;0;"indie";"experimental";"folk";"ambient";"post-rock"
"2650";6006;"Shattered";10824;0;7898;"alternative rock";"alternative";"acoustic";"indie";"rock"
"2651";8176;"Hit 'Em";0;0;0;"hip-hop";"rap";"underground hip-hop";"hip hop";"underground hip hop"
"2652";6254;"Eden (Turn The Page)";0;0;0;"alternative rock";"post-grunge";"rock";"hard rock";"great unknown bands"
"2653";12376;"Rincon Pio Sound";0;0;5876;"math rock";"avant-garde";"progressive rock";"experimental";"13"
"2654";9305;"Camp Out";898;0;0;"indie";"female vocalists";"indie rock";"australian";"indie pop"
"2655";9161;"Nie kłam że mnie kochasz";8761;3500;0;"polish";"female vocalists";"rock";"pop";"pop rock"
"2656";10590;"Janeiro Continua Sendo o Pior dos Meses";0;0;10799;"post-punk";"brazilian";"alternative rock";"indie";"alternative"
"2657";18368;"Someone You Love";6351;13709;7644;"singer-songwriter";"female vocalists";"pop";"indie";"danish"
"2658";15590;"We Belong To The Night";0;8422;0;"rock";"80s";"american";"female vocalists";NA
"2659";8592;"Be Be Your Love";362;0;12989;"female vocalists";"singer-songwriter";"indie";"piano";"alternative"
"2660";2072;"All because of you";7855;0;0;"opera";"classical";"soprano";"classical crossover";"female vocalists"
"2661";7166;"Diablo 'Wet Grass Inspired' OC ReMix";0;0;0;"oc remix";"video game music";"video game";"game";"all"
"2662";1255;"Out Here We're Stoned - Shpongle Remix";1283;0;0;"psytrance";"goa";"psychedelic trance";"trance";"psychedelic"
"2663";5295;"Jennifer";879;0;0;"krautrock";"experimental";"psychedelic";"progressive rock";"avant-garde"
"2664";10222;"The Floating Bed";7156;0;4920;"soundtrack";"instrumental";"classical";"score";"composer"
"2665";6897;"American Beauty";0;6887;2915;"hip-hop";"rap";"east coast rap";"queensbridge";"hip hop"
"2666";854;"Man in the Box";10537;1812;0;"grunge";"alternative rock";"rock";"hard rock";"90s"
"2667";7063;"Break The Ice";0;0;0;NA;NA;NA;NA;NA
"2668";14546;"Antoñita La Fantástica";0;0;0;"jazz";"female vocalists";"group";"tom waits";"valencia"
"2669";12368;"7XL";0;0;0;"rap";"underground hip-hop";"ska";"hip-hop";"hiccuprap"
"2670";15078;"Sign of Summer";0;0;0;"japanese";"electronic";"house";"lounge";"electronica"
"2671";8117;"Within You Without You";0;0;0;"jazz";"fusion";"jazz fusion";"rock";"77davez-all-tracks"
"2672";5445;"Resposta";5449;0;0;NA;NA;NA;NA;NA
